timestamp,load,year,nuclear_cap,solar_cap,hour,month,solar_factor,solar_prod,price,danube_temp
2019-01-02 00:00:00,3721.95,2019,1898.87,936.25,0,1,0.0,0.0,16.717086377374084,6.759784540385631
2019-01-02 01:00:00,3582.8625,2019,1898.87,936.25,1,1,0.0,0.0,17.211862948549335,4.512054796241745
2019-01-02 02:00:00,3521.5175,2019,1898.87,936.25,2,1,0.0,0.0,9.675382112888483,5.925546984099736
2019-01-02 03:00:00,3651.3975,2019,1898.87,936.25,3,1,0.0,0.0,19.90644009172836,6.22386690959434
2019-01-02 04:00:00,3989.16,2019,1898.87,936.25,4,1,0.0,0.0,21.78000655040597,6.804107571968552
2019-01-02 05:00:00,4609.2675,2019,1898.87,936.25,5,1,0.0,0.0,35.72688125103362,7.450601480051095
2019-01-02 06:00:00,4958.335,2019,1898.87,936.25,6,1,0.0,0.0,41.158166938853014,7.294471877955823
2019-01-02 07:00:00,5151.3175,2019,1898.87,936.25,7,1,0.23931566428755774,224.05929068922595,55.047148015652425,5.754370995182683
2019-01-02 08:00:00,5296.13,2019,1898.87,936.25,8,1,0.4647231720437685,435.0970698259783,46.50414317805055,5.777263757597568
2019-01-02 09:00:00,5377.3125,2019,1898.87,936.25,9,1,0.6631226582407952,620.8485887779445,41.04920946744105,7.751761951216944
2019-01-02 10:00:00,5490.275,2019,1898.87,936.25,10,1,0.8229838658936564,770.5186444429357,51.21303811608658,5.9796753798686675
2019-01-02 11:00:00,5579.685,2019,1898.87,936.25,11,1,0.9350162426854148,875.4089572142196,41.7353921780027,5.257151261068558
2019-01-02 12:00:00,5558.8275,2019,1898.87,936.25,12,1,0.992708874098054,929.423683374303,47.92663114128076,6.132614104152568
2019-01-02 13:00:00,5558.7075,2019,1898.87,936.25,13,1,0.992708874098054,929.423683374303,37.08156254685811,7.68910575144143
2019-01-02 14:00:00,5617.7325,2019,1898.87,936.25,14,1,0.9350162426854148,875.4089572142196,41.95963018336565,5.4348747853155075
2019-01-02 15:00:00,5827.5375,2019,1898.87,936.25,15,1,0.8229838658936565,770.5186444429359,54.829869734916265,5.910866102381917
2019-01-02 16:00:00,5854.5225,2019,1898.87,936.25,16,1,0.6631226582407952,620.8485887779445,59.57429701219761,5.4762350630130285
2019-01-02 17:00:00,5785.8725,2019,1898.87,936.25,17,1,0.46472317204376906,435.0970698259788,57.22332070769007,7.296140290881281
2019-01-02 18:00:00,5695.785,2019,1898.87,936.25,18,1,0.23931566428755766,224.05929068922586,56.09686568116654,6.627600025605277
2019-01-02 19:00:00,5515.61,2019,1898.87,936.25,19,1,-3.216245299353273e-16,-3.011209661519502e-13,53.806681522053545,7.265626206516092
2019-01-02 20:00:00,5350.955,2019,1898.87,936.25,20,1,0.0,0.0,44.62649004816286,7.904764843710936
2019-01-02 21:00:00,5132.8025,2019,1898.87,936.25,21,1,0.0,0.0,44.05682895802645,4.8276441831783385
2019-01-02 22:00:00,4922.3925,2019,1898.87,936.25,22,1,0.0,0.0,41.144656145201054,5.580594589796079
2019-01-02 23:00:00,4598.68,2019,1898.87,936.25,23,1,0.0,0.0,42.25921113109458,5.906224045362726
2019-01-03 00:00:00,4399.7175,2019,1898.87,936.25,0,1,0.0,0.0,34.7124414478423,6.408584321779558
2019-01-03 01:00:00,4192.4525,2019,1898.87,936.25,1,1,0.0,0.0,20.033849223186337,6.84564356995467
2019-01-03 02:00:00,4117.4925,2019,1898.87,936.25,2,1,0.0,0.0,28.97026984697398,5.848292334604941
2019-01-03 03:00:00,4221.27,2019,1898.87,936.25,3,1,0.0,0.0,27.499988597918428,5.647804433534108
2019-01-03 04:00:00,4559.755,2019,1898.87,936.25,4,1,0.0,0.0,32.81048999847021,7.296405394377429
2019-01-03 05:00:00,5286.5975,2019,1898.87,936.25,5,1,0.0,0.0,53.790331444204334,6.885843482480569
2019-01-03 06:00:00,5608.2625,2019,1898.87,936.25,6,1,0.0,0.0,62.320247612479754,6.655627743504847
2019-01-03 07:00:00,5748.61,2019,1898.87,936.25,7,1,0.23931566428755774,224.05929068922595,62.388007688688724,4.193986998707754
2019-01-03 08:00:00,5770.485,2019,1898.87,936.25,8,1,0.4647231720437685,435.0970698259783,51.862641685627025,7.546422460624666
2019-01-03 09:00:00,5733.625,2019,1898.87,936.25,9,1,0.6631226582407952,620.8485887779445,51.91795223296448,6.523715103141599
2019-01-03 10:00:00,5759.9,2019,1898.87,936.25,10,1,0.8229838658936564,770.5186444429357,54.14913071258845,6.177766778199477
2019-01-03 11:00:00,5810.35,2019,1898.87,936.25,11,1,0.9350162426854148,875.4089572142196,57.330636063469605,5.520413320480444
2019-01-03 12:00:00,5793.265,2019,1898.87,936.25,12,1,0.992708874098054,929.423683374303,49.17519197703053,5.706831576099928
2019-01-03 13:00:00,5849.965,2019,1898.87,936.25,13,1,0.992708874098054,929.423683374303,51.776768282937894,5.4488318725976645
2019-01-03 14:00:00,5952.9825,2019,1898.87,936.25,14,1,0.9350162426854148,875.4089572142196,49.77388555782767,4.342171087296768
2019-01-03 15:00:00,6121.445,2019,1898.87,936.25,15,1,0.8229838658936565,770.5186444429359,53.74268043516729,5.522224161244756
2019-01-03 16:00:00,6158.1275,2019,1898.87,936.25,16,1,0.6631226582407952,620.8485887779445,66.01669322419154,4.740708065072433
2019-01-03 17:00:00,6071.1525,2019,1898.87,936.25,17,1,0.46472317204376906,435.0970698259788,68.85327944459434,6.279278660939937
2019-01-03 18:00:00,5966.03,2019,1898.87,936.25,18,1,0.23931566428755766,224.05929068922586,61.71995648520607,5.188985095113693
2019-01-03 19:00:00,5781.1375,2019,1898.87,936.25,19,1,-3.216245299353273e-16,-3.011209661519502e-13,65.64041448946011,7.069680051267208
2019-01-03 20:00:00,5591.855,2019,1898.87,936.25,20,1,0.0,0.0,58.645280125238166,4.675425270303686
2019-01-03 21:00:00,5363.1125,2019,1898.87,936.25,21,1,0.0,0.0,49.03665122697438,7.534490911353551
2019-01-03 22:00:00,5121.9875,2019,1898.87,936.25,22,1,0.0,0.0,49.246728027542076,7.176360858765119
2019-01-03 23:00:00,4807.3425,2019,1898.87,936.25,23,1,0.0,0.0,48.83703283232984,5.2735102425386
2019-01-04 00:00:00,4624.195,2019,1898.87,936.25,0,1,0.0,0.0,37.30476980445023,6.2454788144025075
2019-01-04 01:00:00,4427.5625,2019,1898.87,936.25,1,1,0.0,0.0,41.37446827907003,5.485368123960482
2019-01-04 02:00:00,4333.75,2019,1898.87,936.25,2,1,0.0,0.0,18.57627447955128,6.918345307663291
2019-01-04 03:00:00,4431.925,2019,1898.87,936.25,3,1,0.0,0.0,37.74801252187612,8.13960278530912
2019-01-04 04:00:00,4756.34,2019,1898.87,936.25,4,1,0.0,0.0,40.56203534119086,7.520809973262431
2019-01-04 05:00:00,5456.8025,2019,1898.87,936.25,5,1,0.0,0.0,52.641013247670664,5.65201784020824
2019-01-04 06:00:00,5785.3125,2019,1898.87,936.25,6,1,0.0,0.0,61.16505388267751,6.45438057701664
2019-01-04 07:00:00,5888.41,2019,1898.87,936.25,7,1,0.23931566428755774,224.05929068922595,50.58976252010327,7.862008286058501
2019-01-04 08:00:00,5936.76,2019,1898.87,936.25,8,1,0.4647231720437685,435.0970698259783,58.28586986255266,6.864016727893961
2019-01-04 09:00:00,5945.2925,2019,1898.87,936.25,9,1,0.6631226582407952,620.8485887779445,59.48292696977927,7.349858692044209
2019-01-04 10:00:00,5975.8275,2019,1898.87,936.25,10,1,0.8229838658936564,770.5186444429357,64.20083377927823,6.990974513913042
2019-01-04 11:00:00,5970.58,2019,1898.87,936.25,11,1,0.9350162426854148,875.4089572142196,53.06615933648956,6.416004201779365
2019-01-04 12:00:00,5891.1875,2019,1898.87,936.25,12,1,0.992708874098054,929.423683374303,49.48704515179104,6.270280427407101
2019-01-04 13:00:00,5897.23,2019,1898.87,936.25,13,1,0.992708874098054,929.423683374303,51.14157794833428,5.128842060072057
2019-01-04 14:00:00,5967.545,2019,1898.87,936.25,14,1,0.9350162426854148,875.4089572142196,60.17382101636817,5.573931262215329
2019-01-04 15:00:00,6168.5075,2019,1898.87,936.25,15,1,0.8229838658936565,770.5186444429359,62.30871910386906,5.437940981950035
2019-01-04 16:00:00,6212.6525,2019,1898.87,936.25,16,1,0.6631226582407952,620.8485887779445,60.39576309338536,5.98839958821101
2019-01-04 17:00:00,6090.86,2019,1898.87,936.25,17,1,0.46472317204376906,435.0970698259788,65.03256646730699,6.439293984274304
2019-01-04 18:00:00,5968.37,2019,1898.87,936.25,18,1,0.23931566428755766,224.05929068922586,62.61219483984794,6.2318118615243066
2019-01-04 19:00:00,5809.51,2019,1898.87,936.25,19,1,-3.216245299353273e-16,-3.011209661519502e-13,66.03342495266445,6.555609768474195
2019-01-04 20:00:00,5654.57,2019,1898.87,936.25,20,1,0.0,0.0,54.581134530613234,7.003981167868908
2019-01-04 21:00:00,5480.385,2019,1898.87,936.25,21,1,0.0,0.0,52.96938926701117,5.924160286698831
2019-01-04 22:00:00,5248.775,2019,1898.87,936.25,22,1,0.0,0.0,48.01495923433921,7.077742599331445
2019-01-04 23:00:00,4988.2075,2019,1898.87,936.25,23,1,0.0,0.0,37.44657525933941,7.477912846312116
2019-01-05 00:00:00,4789.7425,2019,1898.87,936.25,0,1,0.0,0.0,42.27545138532288,6.754894527816642
2019-01-05 01:00:00,4563.2075,2019,1898.87,936.25,1,1,0.0,0.0,37.569426360899456,5.795218224865275
2019-01-05 02:00:00,4470.37,2019,1898.87,936.25,2,1,0.0,0.0,34.4329672832123,7.286423850295218
2019-01-05 03:00:00,4511.325,2019,1898.87,936.25,3,1,0.0,0.0,34.05356433312426,6.822394072379855
2019-01-05 04:00:00,4643.0325,2019,1898.87,936.25,4,1,0.0,0.0,30.783796289747936,6.958570253406366
2019-01-05 05:00:00,4931.8125,2019,1898.87,936.25,5,1,0.0,0.0,41.5330233861732,7.874917456108706
2019-01-05 06:00:00,5185.5475,2019,1898.87,936.25,6,1,0.0,0.0,46.99737741736615,7.049188645623635
2019-01-05 07:00:00,5463.5575,2019,1898.87,936.25,7,1,0.23931566428755774,224.05929068922595,48.01917074699964,7.914017015645336
2019-01-05 08:00:00,5752.98,2019,1898.87,936.25,8,1,0.4647231720437685,435.0970698259783,54.902200743410155,6.191248761927646
2019-01-05 09:00:00,5932.91,2019,1898.87,936.25,9,1,0.6631226582407952,620.8485887779445,59.46996839629324,5.908317248295601
2019-01-05 10:00:00,6072.2875,2019,1898.87,936.25,10,1,0.8229838658936564,770.5186444429357,68.1714930616233,7.488675031378792
2019-01-05 11:00:00,6109.15,2019,1898.87,936.25,11,1,0.9350162426854148,875.4089572142196,59.30179949201699,5.353999890599718
2019-01-05 12:00:00,5966.6,2019,1898.87,936.25,12,1,0.992708874098054,929.423683374303,56.3255151198708,8.228155352460162
2019-01-05 13:00:00,5796.165,2019,1898.87,936.25,13,1,0.992708874098054,929.423683374303,51.25683358742614,7.641653343002359
2019-01-05 14:00:00,5561.335,2019,1898.87,936.25,14,1,0.9350162426854148,875.4089572142196,37.878754351362595,6.4273609837755705
2019-01-05 15:00:00,5737.2475,2019,1898.87,936.25,15,1,0.8229838658936565,770.5186444429359,51.907194178324566,7.541019596859588
2019-01-05 16:00:00,5794.31,2019,1898.87,936.25,16,1,0.6631226582407952,620.8485887779445,54.9788651619257,7.0020792903995135
2019-01-05 17:00:00,5701.695,2019,1898.87,936.25,17,1,0.46472317204376906,435.0970698259788,66.99913986416664,5.049714176238401
2019-01-05 18:00:00,5628.4025,2019,1898.87,936.25,18,1,0.23931566428755766,224.05929068922586,54.36565226920213,5.523454803620184
2019-01-05 19:00:00,5456.395,2019,1898.87,936.25,19,1,-3.216245299353273e-16,-3.011209661519502e-13,55.63563671166807,6.625493224971717
2019-01-05 20:00:00,5262.8325,2019,1898.87,936.25,20,1,0.0,0.0,50.08309115147379,6.499289542934752
2019-01-05 21:00:00,5019.53,2019,1898.87,936.25,21,1,0.0,0.0,39.547209811902334,7.647874555009132
2019-01-05 22:00:00,4789.13,2019,1898.87,936.25,22,1,0.0,0.0,46.4967140725751,6.641803469483085
2019-01-05 23:00:00,4501.96,2019,1898.87,936.25,23,1,0.0,0.0,38.798865163433874,5.071027913587222
2019-01-06 00:00:00,4377.9525,2019,1898.87,936.25,0,1,0.0,0.0,36.51420973521524,5.794418316429383
2019-01-06 01:00:00,4174.7375,2019,1898.87,936.25,1,1,0.0,0.0,23.947812726026307,7.082809701424413
2019-01-06 02:00:00,4045.94,2019,1898.87,936.25,2,1,0.0,0.0,32.9327715546805,4.517130367828865
2019-01-06 03:00:00,4058.2575,2019,1898.87,936.25,3,1,0.0,0.0,19.1558946860386,4.928387068464167
2019-01-06 04:00:00,4138.7,2019,1898.87,936.25,4,1,0.0,0.0,30.70828546900135,5.96709111569283
2019-01-06 05:00:00,4357.495,2019,1898.87,936.25,5,1,0.0,0.0,43.10217812904989,7.266461239191809
2019-01-06 06:00:00,4599.5425,2019,1898.87,936.25,6,1,0.0,0.0,32.03816837434655,6.122997870421303
2019-01-06 07:00:00,4909.9,2019,1898.87,936.25,7,1,0.23931566428755774,224.05929068922595,38.12591844509387,6.800678597624518
2019-01-06 08:00:00,5218.33,2019,1898.87,936.25,8,1,0.4647231720437685,435.0970698259783,45.513886127178424,6.344560912667467
2019-01-06 09:00:00,5379.305,2019,1898.87,936.25,9,1,0.6631226582407952,620.8485887779445,43.86023584163956,6.198893874111691
2019-01-06 10:00:00,5448.27,2019,1898.87,936.25,10,1,0.8229838658936564,770.5186444429357,38.50689640023999,5.685959398442928
2019-01-06 11:00:00,5400.0925,2019,1898.87,936.25,11,1,0.9350162426854148,875.4089572142196,44.59057530188794,7.179571593469545
2019-01-06 12:00:00,5250.035,2019,1898.87,936.25,12,1,0.992708874098054,929.423683374303,35.39494459762644,5.085478078413179
2019-01-06 13:00:00,5210.2525,2019,1898.87,936.25,13,1,0.992708874098054,929.423683374303,42.278775319432874,6.10608887774574
2019-01-06 14:00:00,5246.92,2019,1898.87,936.25,14,1,0.9350162426854148,875.4089572142196,36.58718925668879,7.485875300182338
2019-01-06 15:00:00,5512.16,2019,1898.87,936.25,15,1,0.8229838658936565,770.5186444429359,55.287685580658334,5.575500064682503
2019-01-06 16:00:00,5664.105,2019,1898.87,936.25,16,1,0.6631226582407952,620.8485887779445,48.157347650539364,4.783408612196607
2019-01-06 17:00:00,5651.3525,2019,1898.87,936.25,17,1,0.46472317204376906,435.0970698259788,52.06577172071184,4.2229184053687625
2019-01-06 18:00:00,5614.7875,2019,1898.87,936.25,18,1,0.23931566428755766,224.05929068922586,59.122743179956096,7.006020568107637
2019-01-06 19:00:00,5466.18,2019,1898.87,936.25,19,1,-3.216245299353273e-16,-3.011209661519502e-13,48.16927841783023,7.073361573945055
2019-01-06 20:00:00,5244.8225,2019,1898.87,936.25,20,1,0.0,0.0,51.03374967302065,5.995515741533665
2019-01-06 21:00:00,4992.2675,2019,1898.87,936.25,21,1,0.0,0.0,51.38106377141214,5.06871760624524
2019-01-06 22:00:00,4746.56,2019,1898.87,936.25,22,1,0.0,0.0,31.893783827193865,6.193648922874711
2019-01-06 23:00:00,4462.15,2019,1898.87,936.25,23,1,0.0,0.0,35.166169292661515,7.517840430516607
2019-01-07 00:00:00,4365.26,2019,1898.87,936.25,0,1,0.0,0.0,33.604613971242124,5.070449045863251
2019-01-07 01:00:00,4205.3875,2019,1898.87,936.25,1,1,0.0,0.0,33.01686435888655,7.397920381827966
2019-01-07 02:00:00,4151.4075,2019,1898.87,936.25,2,1,0.0,0.0,21.843396445609592,4.644516955536103
2019-01-07 03:00:00,4319.5775,2019,1898.87,936.25,3,1,0.0,0.0,24.789266934578624,5.202762302117463
2019-01-07 04:00:00,4772.4375,2019,1898.87,936.25,4,1,0.0,0.0,43.05845782808449,6.449022971906133
2019-01-07 05:00:00,5698.8275,2019,1898.87,936.25,5,1,0.0,0.0,60.46147336616593,7.287398495870715
2019-01-07 06:00:00,6060.0675,2019,1898.87,936.25,6,1,0.0,0.0,67.45381425172938,7.8113886652087245
2019-01-07 07:00:00,6101.8,2019,1898.87,936.25,7,1,0.23931566428755774,224.05929068922595,66.52764814059262,7.331502480969106
2019-01-07 08:00:00,6086.395,2019,1898.87,936.25,8,1,0.4647231720437685,435.0970698259783,58.976805693847766,7.892010876510477
2019-01-07 09:00:00,6034.6625,2019,1898.87,936.25,9,1,0.6631226582407952,620.8485887779445,60.64603259802558,6.521806450085215
2019-01-07 10:00:00,6041.1875,2019,1898.87,936.25,10,1,0.8229838658936564,770.5186444429357,59.583925922064054,5.7181580285015885
2019-01-07 11:00:00,6064.0025,2019,1898.87,936.25,11,1,0.9350162426854148,875.4089572142196,53.95420333772595,7.523832331279593
2019-01-07 12:00:00,6025.31,2019,1898.87,936.25,12,1,0.992708874098054,929.423683374303,65.54083572198076,7.703249981853152
2019-01-07 13:00:00,6059.95,2019,1898.87,936.25,13,1,0.992708874098054,929.423683374303,59.27392777081591,7.2705690219132
2019-01-07 14:00:00,6161.4325,2019,1898.87,936.25,14,1,0.9350162426854148,875.4089572142196,53.51804294184456,6.952306645929712
2019-01-07 15:00:00,6356.6,2019,1898.87,936.25,15,1,0.8229838658936565,770.5186444429359,67.70958159873979,7.731717619000814
2019-01-07 16:00:00,6448.2425,2019,1898.87,936.25,16,1,0.6631226582407952,620.8485887779445,62.88295576108396,6.681717117282057
2019-01-07 17:00:00,6378.54,2019,1898.87,936.25,17,1,0.46472317204376906,435.0970698259788,72.15525232045246,6.319214746346406
2019-01-07 18:00:00,6298.9775,2019,1898.87,936.25,18,1,0.23931566428755766,224.05929068922586,74.53193498814477,7.065267428154434
2019-01-07 19:00:00,6104.3375,2019,1898.87,936.25,19,1,-3.216245299353273e-16,-3.011209661519502e-13,62.983338408241444,6.8173256335571795
2019-01-07 20:00:00,5904.46,2019,1898.87,936.25,20,1,0.0,0.0,67.90608064622161,7.225037083823686
2019-01-07 21:00:00,5618.0975,2019,1898.87,936.25,21,1,0.0,0.0,59.42585463468249,6.20780963138244
2019-01-07 22:00:00,5389.06,2019,1898.87,936.25,22,1,0.0,0.0,56.891500799972455,7.248996276320513
2019-01-07 23:00:00,5069.805,2019,1898.87,936.25,23,1,0.0,0.0,55.88006491326974,7.197362427631873
2019-01-08 00:00:00,4876.45,2019,1898.87,936.25,0,1,0.0,0.0,41.302059419985646,6.553095238167008
2019-01-08 01:00:00,4672.68,2019,1898.87,936.25,1,1,0.0,0.0,34.68491917821256,5.5894446511098925
2019-01-08 02:00:00,4583.15,2019,1898.87,936.25,2,1,0.0,0.0,32.21542785187238,7.580370280746556
2019-01-08 03:00:00,4685.8975,2019,1898.87,936.25,3,1,0.0,0.0,34.63889857517281,5.130088501147182
2019-01-08 04:00:00,5083.7375,2019,1898.87,936.25,4,1,0.0,0.0,46.28924145292948,5.382040189371566
2019-01-08 05:00:00,5896.2625,2019,1898.87,936.25,5,1,0.0,0.0,64.6310098740832,6.5077688097829975
2019-01-08 06:00:00,6250.4175,2019,1898.87,936.25,6,1,0.0,0.0,71.39180399665008,3.8318464614499383
2019-01-08 07:00:00,6318.1625,2019,1898.87,936.25,7,1,0.23931566428755774,224.05929068922595,73.25857333828786,7.882705296329109
2019-01-08 08:00:00,6386.4975,2019,1898.87,936.25,8,1,0.4647231720437685,435.0970698259783,68.44398876112975,6.354438201608368
2019-01-08 09:00:00,6427.97,2019,1898.87,936.25,9,1,0.6631226582407952,620.8485887779445,74.61858449800715,7.879229204782186
2019-01-08 10:00:00,6525.7875,2019,1898.87,936.25,10,1,0.8229838658936564,770.5186444429357,66.48727938938087,8.143779561715343
2019-01-08 11:00:00,6572.535,2019,1898.87,936.25,11,1,0.9350162426854148,875.4089572142196,81.29745626080589,6.1849146207589065
2019-01-08 12:00:00,6494.8925,2019,1898.87,936.25,12,1,0.992708874098054,929.423683374303,68.731949905082,7.688497016306094
2019-01-08 13:00:00,6434.9475,2019,1898.87,936.25,13,1,0.992708874098054,929.423683374303,60.118925384175554,5.279634534965364
2019-01-08 14:00:00,6423.765,2019,1898.87,936.25,14,1,0.9350162426854148,875.4089572142196,59.36674793755223,6.773043084369341
2019-01-08 15:00:00,6499.0425,2019,1898.87,936.25,15,1,0.8229838658936565,770.5186444429359,69.68802563178656,5.86635631241719
2019-01-08 16:00:00,6518.015,2019,1898.87,936.25,16,1,0.6631226582407952,620.8485887779445,68.03450018559131,7.036231863952558
2019-01-08 17:00:00,6457.215,2019,1898.87,936.25,17,1,0.46472317204376906,435.0970698259788,73.36333177220068,7.222319469230728
2019-01-08 18:00:00,6346.785,2019,1898.87,936.25,18,1,0.23931566428755766,224.05929068922586,72.06129521597546,6.179838060907964
2019-01-08 19:00:00,6134.8075,2019,1898.87,936.25,19,1,-3.216245299353273e-16,-3.011209661519502e-13,67.33200543671563,6.884567301275408
2019-01-08 20:00:00,5933.1025,2019,1898.87,936.25,20,1,0.0,0.0,59.42808140965798,7.284452265047813
2019-01-08 21:00:00,5679.3575,2019,1898.87,936.25,21,1,0.0,0.0,51.01291387657068,6.5275660974385605
2019-01-08 22:00:00,5438.9475,2019,1898.87,936.25,22,1,0.0,0.0,51.5463752396649,8.87878628070256
2019-01-08 23:00:00,5102.7275,2019,1898.87,936.25,23,1,0.0,0.0,51.33654397161736,6.202607338049068
2019-01-09 00:00:00,4894.5675,2019,1898.87,936.25,0,1,0.0,0.0,43.961818720651024,7.995602240425943
2019-01-09 01:00:00,4698.2225,2019,1898.87,936.25,1,1,0.0,0.0,32.73575610644006,7.4851372288211415
2019-01-09 02:00:00,4610.655,2019,1898.87,936.25,2,1,0.0,0.0,38.079004629255905,4.479850517144163
2019-01-09 03:00:00,4725.255,2019,1898.87,936.25,3,1,0.0,0.0,41.43168689864418,7.8327193700847015
2019-01-09 04:00:00,5074.53,2019,1898.87,936.25,4,1,0.0,0.0,42.07131281899433,7.413690955134358
2019-01-09 05:00:00,5832.16,2019,1898.87,936.25,5,1,0.0,0.0,62.41182552972763,6.453891880928891
2019-01-09 06:00:00,6148.715,2019,1898.87,936.25,6,1,0.0,0.0,68.26534359223,6.708619451563104
2019-01-09 07:00:00,6205.82,2019,1898.87,936.25,7,1,0.23931566428755774,224.05929068922595,61.16095560395462,6.832536890542845
2019-01-09 08:00:00,6251.715,2019,1898.87,936.25,8,1,0.4647231720437685,435.0970698259783,67.47226610348163,7.715054605559425
2019-01-09 09:00:00,6259.785,2019,1898.87,936.25,9,1,0.6631226582407952,620.8485887779445,66.79113674406173,5.926669427963866
2019-01-09 10:00:00,6277.685,2019,1898.87,936.25,10,1,0.8229838658936564,770.5186444429357,68.26376977144703,7.925748383168592
2019-01-09 11:00:00,6288.3425,2019,1898.87,936.25,11,1,0.9350162426854148,875.4089572142196,67.28177068803231,5.255687225649387
2019-01-09 12:00:00,6239.7575,2019,1898.87,936.25,12,1,0.992708874098054,929.423683374303,53.61256632647151,4.57961249398889
2019-01-09 13:00:00,6246.6975,2019,1898.87,936.25,13,1,0.992708874098054,929.423683374303,55.95058796668137,6.933231783921914
2019-01-09 14:00:00,6312.755,2019,1898.87,936.25,14,1,0.9350162426854148,875.4089572142196,65.07618676390109,7.598772153431661
2019-01-09 15:00:00,6438.8875,2019,1898.87,936.25,15,1,0.8229838658936565,770.5186444429359,68.64149331013168,6.160162581405799
2019-01-09 16:00:00,6497.0225,2019,1898.87,936.25,16,1,0.6631226582407952,620.8485887779445,71.30720254375079,4.075527323073084
2019-01-09 17:00:00,6419.115,2019,1898.87,936.25,17,1,0.46472317204376906,435.0970698259788,88.29498675501382,4.848805652636356
2019-01-09 18:00:00,6318.395,2019,1898.87,936.25,18,1,0.23931566428755766,224.05929068922586,71.98175964657358,6.7760298004206705
2019-01-09 19:00:00,6114.205,2019,1898.87,936.25,19,1,-3.216245299353273e-16,-3.011209661519502e-13,72.96192820090299,6.329691009972833
2019-01-09 20:00:00,5901.73,2019,1898.87,936.25,20,1,0.0,0.0,67.804608817466,7.624026413138624
2019-01-09 21:00:00,5638.6575,2019,1898.87,936.25,21,1,0.0,0.0,61.03010625652899,6.41267035848185
2019-01-09 22:00:00,5389.605,2019,1898.87,936.25,22,1,0.0,0.0,51.215753776798266,5.599157669881319
2019-01-09 23:00:00,5061.64,2019,1898.87,936.25,23,1,0.0,0.0,50.02764610246634,6.648827086270316
2019-01-10 00:00:00,4881.8725,2019,1898.87,936.25,0,1,0.0,0.0,38.77332392731215,7.3553580214163565
2019-01-10 01:00:00,4682.1,2019,1898.87,936.25,1,1,0.0,0.0,37.457906966299966,7.690980392697499
